channel_id,trending_video_count,subscriber_count,video_count,trending_ratio
UCey_c7U86mJGz1VJWH5CYPA,3,7090000.0,2745.0,0.001092896174863388
UCf3cbfAXgPFL6OywH7JwOzA,1,7870000.0,326.0,0.003067484662576687
UCf40kH47yvowumzzK9LVKKg,3,7990000.0,4921.0,0.000609632188579557
UCf47je2ETRtgkhaVctg76Ew,16,1320000.0,596.0,0.026845637583892617
UCf52XN2UWpZu_mo5vyZ6RuA,11,1440000.0,68.0,0.16176470588235295
UCf8w5m0YsRa8MHQ5bwSGmbw,28,11200000.0,393411.0,7.117238714728363e-05
UCfAPTv1LgeEWevG8X_6PUOQ,2,1430000.0,11893.0,0.00016816614815437652
UCfIXdjDQH9Fau7y99_Orpjw,1,12400000.0,422.0,0.002369668246445498
UCfLdIEPs1tYj4ieEdJnyNyw,1,4670000.0,227.0,0.004405286343612335
UCfM3zsQsOnfWNUppiycmBuw,1,65800000.0,208.0,0.004807692307692308
UCfMJ2MchTSW2kWaT0kK94Yw,2,3030000.0,170.0,0.011764705882352941
UCfSAqqftdc7FM1SY5vJjKfA,2,4230000.0,397.0,0.005037783375314861
UCfYCRj25JJQ41JGPqiqXmJw,1,3790000.0,562.0,0.0017793594306049821
UCfaww9Q8C_-EaM0sXI8o-fA,32,2900000.0,82033.0,0.00039008691624102494
UCfbQgKWGkTqGie-arknW-Ew,1,1950000.0,192.0,0.005208333333333333
UCfdNM3NAhaBOXCafH7krzrA,1,15200000.0,5794.0,0.00017259233690024162
UCfgZg9Vl5AwedH14BYgLXTQ,11,4240000.0,254.0,0.04330708661417323
UCfhbydY40P2Lli9HuBz8cdA,23,4450000.0,751.0,0.03062583222370173
UCfkXDY7vwkcJ8ddFGz8KusA,4,15900000.0,3143.0,0.0012726694241170856
UCftwRNsjfRo08xYE31tkiyw,9,12500000.0,4081.0,0.0022053418279833373
UCfyKktpUgdV5xDEhakicCsw,1,6160000.0,7844.0,0.00012748597654258032
UCg4nOl7_gtStrLwF0_xoV0A,7,4920000.0,2001.0,0.0034982508745627187
UCgJMQU7JOIoP-YnrhH_P-bA,1,4040000.0,171.0,0.005847953216374269
UCgM1AQcoM5TRlzsm1e66vrQ,20,2610000.0,226.0,0.08849557522123894
UCgPClNr5VSYC3syrDUIlzLw,3,7800000.0,8446.0,0.0003551977267345489
UCgRQHK8Ttr1j9xCEpCAlgbQ,4,1750000.0,6134.0,0.0006521030322791001
UCgWfS_47YPVbKx5EK4FLm4A,1,3260000.0,913.0,0.001095290251916758
UCgg-eLaCQoWbYKWoZKLkbZw,4,267000.0,56918.0,7.027653817772937e-05
UCghooJjCGtg2Kw2PSB9B0NA,1,3720000.0,1698.0,0.0005889281507656066
UCgrNz-aDmcr2uuto8_DL2jg,1,3370000.0,142531.0,7.01601756810799e-06
UCgwv23FVv3lqh567yagXfNg,1,38000000.0,2957.0,0.00033818058843422386
UCh1bAdm-p_kpf_-a2vpCyHw,1,4710000.0,281.0,0.0035587188612099642
UCh5bICCatQ70Fx4-jwAmWKQ,10,4150000.0,94.0,0.10638297872340426
UCh6C5LG14uZKmwCgGxf-nDQ,1,1980000.0,488.0,0.0020491803278688526
UChDKyKQ59fYz3JO2fl0Z6sg,8,4880000.0,47252.0,0.00016930500296283754
UChEYVadfkMCfrKUi6qr3I1Q,1,9640000.0,673.0,0.0014858841010401188
UChJfh0Y4ycfMbf2SHQzRasg,1,478000.0,14185.0,7.049700387733522e-05
UChLtXXpo4Ge1ReTEboVvTDg,2,4800000.0,48143.0,4.154290343352097e-05
UChNurULFy_KFRjN0ogI8THg,3,4150000.0,157.0,0.01910828025477707
UChRi1dpwnsZcIo1LSwzY0Iw,16,6270000.0,3417.0,0.004682470002926544
UChWtJey46brNr7qHQpN6KLQ,57,5870000.0,12424.0,0.004587894397939472
UChYmSuQtdcVimTk7jmpq5rg,5,2920000.0,5359.0,0.000933009889904833
UChhOmdneC7x6mSIS5yQ_igg,1,409000.0,13409.0,7.457677679170706e-05
UChi08h4577eFsNXGd3sxYhw,22,5970000.0,13747.0,0.0016003491670910017
UChinYGIOSoSRJbCTHpfLHaw,24,927000.0,154.0,0.15584415584415584
UChoTvF02Cv74FF72OaJtTMA,1,6880000.0,72.0,0.013888888888888888
UChuLeaTGRcfzo0UjL-2qSbQ,1,1360000.0,20403.0,4.901240013723472e-05
UCi1m4TnmmXGUIY4roVtvjDA,129,5290000.0,34520.0,0.0037369640787949013
UCi2KNss4Yx73NG0JARSFe0A,1,4100000.0,219.0,0.0045662100456621
UCi7GJNg51C3jgmYTUwqoUXA,8,9080000.0,11695.0,0.0006840530141085934
UCi9cDo6239RAzPpBZO9y5SA,3,18000000.0,186.0,0.016129032258064516
UCiAH2s_M6nPfGZk-PpfyPkg,2,2150000.0,235191.0,8.503726758251805e-06
UCiAq_SU0ED1C6vWFMnw8Ekg,1,5930000.0,390.0,0.002564102564102564
UCiBr0bK06imaMbLc8sAEz0A,5,9200000.0,110816.0,4.511983829049957e-05
UCiKGMZZmZXK-RpbKJGXgH3Q,1,2250000.0,44725.0,2.2358859698155395e-05
UCiMhD4jzUqG-IgPzUmmytRQ,2,18700000.0,1447.0,0.00138217000691085
UCiPmhfdCL06cSVTXKabF0Zg,8,5560000.0,1779.0,0.004496908375491849
UCiWLfSweyRNmLpgEHekhoAg,18,14000000.0,98461.0,0.00018281349976132682
UCinjnmQEwCddOudyCC1v7qA,1,1380000.0,33450.0,2.9895366218236174e-05
UCintIUOJEktQBfhEI9XXpuw,34,15900000.0,38350.0,0.0008865710560625815
UCio_FVgKVgqcHrRiXDpnqbw,4,16900000.0,199.0,0.020100502512562814
UCix5CueW-c27eXl02gd7H0w,3,843000.0,722.0,0.004155124653739612
UCj07bxakzjSNSM0GRk_7KOA,1,1290000.0,156.0,0.00641025641025641
UCj22tfcQrWG7EMEKS0qLeEg,7,45200000.0,205.0,0.03414634146341464
UCj5RwDivLksanrNvkW0FB4w,5,27300000.0,89864.0,5.563963322353779e-05
UCj9DfRCLcjY9mFk29b2YyKw,1,560000.0,795.0,0.0012578616352201257
UCjBp_7RuDBUYbd1LegWEJ8g,3,5670000.0,14739.0,0.0002035416242621616
UCjD2KyAEm84yVH8cTilID7Q,4,2670000.0,2743.0,0.0014582573824279985
UCjF5ecCYXFDvR0UY9GcfnoA,15,5100000.0,14312.0,0.001048071548351034
UCjIA3wwhi0QjSOXAZwOXbPA,4,37800000.0,263.0,0.015209125475285171
UCjJKg01HAP01xCLVhDmnLhw,1,13700000.0,1359.0,0.0007358351729212656
UCjK8ORC71kwyj1DWFwril_A,3,14200000.0,221.0,0.013574660633484163
UCjOl2AUblVmg2rA_cRgZkFg,1,9400000.0,1790.0,0.0005586592178770949
UCjWs7BxyjO5SLqevxSmp4vQ,8,2480000.0,5134.0,0.0015582391897156214
UCjYO25ZVJT523TD1iYHzcbw,2,1610000.0,57.0,0.03508771929824561
UCjbBFvK04b-O3foSNabdrOA,4,4890000.0,117.0,0.03418803418803419
UCjjC1Jk_1o1VWpLalgo21XQ,5,3520000.0,219.0,0.0228310502283105
UCjuV-yJ3ceiHI4ixglXxksA,5,5800000.0,399.0,0.012531328320802004
UCjvlGpg8tXylzRqdFExxUZw,45,8750000.0,133960.0,0.0003359211704986563
UCjwmbv6NE4mOh8Z8VhPUx1Q,1,14800000.0,1826.0,0.000547645125958379
UCjz5l60A6aGwgEXMI0VCa6A,1,400000.0,63.0,0.015873015873015872
UCk0wwaFCIkxwSfi6gpRqQUw,2,4940000.0,131.0,0.015267175572519083
UCk1OAveiSUJjtQ8w4B_ayrA,3,1380000.0,16.0,0.1875
UCk9GmdlDTBfgGRb7vXeRMoQ,1,5530000.0,729.0,0.0013717421124828531
UCkKbVbcrRtUR8nK8mV309qw,9,2520000.0,18531.0,0.00048567265662943174
UCkLXELm63_pH7L-r-548kig,1,987000.0,388.0,0.002577319587628866
UCkS7Vxu4PjM99w0Is6idjcg,11,8350000.0,229.0,0.048034934497816595
UCkS8bfIrm38QCSQeOqRxR4A,2,10300000.0,762.0,0.0026246719160104987
UCknjSv8u-_2qpq2h2lHDNaQ,6,1330000.0,1505.0,0.003986710963455149
UCkvK_5omS-42Ovgah8KRKtg,1,15700000.0,436.0,0.0022935779816513763
UCkzCjdRMrW2vXLx8mvPVLdQ,1,8760000.0,9687.0,0.00010323113451016826
UCl47iLmJUzbgP8XyR-kRCQA,1,493000.0,23.0,0.043478260869565216
UCl5YgCiwSRVOiC2Nd1P9v1A,2,2940000.0,234802.0,8.517815010093612e-06
UClFSU9_bUb4Rc6OYfTt5SPw,12,6620000.0,2415.0,0.004968944099378882
UClG8odDC8TS6Zpqk9CGVQiQ,2,13200000.0,1757.0,0.0011383039271485487
UClJXNsEKylFoB4ae6tZ9z5Q,1,2450000.0,893.0,0.0011198208286674132
UClOf1XXinvZsy4wKPAkro2A,3,2960000.0,1130.0,0.002654867256637168
UClRx3MMyYUyqOxyEqA5F2nQ,1,1930000.0,142.0,0.007042253521126761
UClTG5vjtyA-FwiYjkr8bzPA,1,2500000.0,666.0,0.0015015015015015015
UClVY6MdQxTZUaMDL-dLQDcw,4,3770000.0,196.0,0.02040816326530612
UClVrJwcIy7saPcGc1nct80A,4,15400000.0,1246.0,0.0032102728731942215
UClZF7OsrECe3t_ADrjZEh_Q,25,36600000.0,806.0,0.031017369727047148
UClesqLjeKJd-dG8xLfzJyCQ,2,3520000.0,84.0,0.023809523809523808
UClfll_TO6FpOPLUg4Aawhlw,10,13700000.0,694.0,0.01440922190201729
UClt01z1wHHT7c5lKcU8pxRQ,1,1840000.0,69.0,0.014492753623188406
UClx2ih2Nx8enGmsMsA6C3BQ,4,2410000.0,101.0,0.039603960396039604
UCm1dsgJNnhaLkY3uAdqN4mA,2,11700000.0,344.0,0.005813953488372093
UCm1s2VS9BdyXL9FU4a-W_cQ,2,3030000.0,91.0,0.02197802197802198
UCm3FgJ2Hqm7tb70T-GfwXVA,3,2740000.0,272.0,0.011029411764705883
UCm3hAp1m1xlAz0ve_EKAo4g,2,33000000.0,915.0,0.002185792349726776
UCm7lHFkt2yB_WzL67aruVBQ,9,8550000.0,93810.0,9.593859929645028e-05
UCmAPdImtXLGh5E-lTTH4Qmg,117,14600000.0,28794.0,0.004063346530527193
UCmAyYoNuOheCdlHnsBsRu3w,20,2840000.0,3398.0,0.005885815185403178
UCmBA_wu8xGg1OfOkfW13Q0Q,1,51000000.0,190.0,0.005263157894736842
UCmKSr4RkQLqPPxSh2Y2xEdQ,2,11300000.0,462.0,0.004329004329004329
UCmKdSrwf1e8coqAzUsrVHZw,7,9410000.0,124.0,0.056451612903225805
UCmL2k3-xrYZkEkbYOlq-uaA,1,621000.0,1311.0,0.0007627765064836003
UCmOKlMHHTV4DX3t21j3itPw,1,1840000.0,127.0,0.007874015748031496
UCmbP8N4zqO9UJtO2cNCQ0jQ,1,77700.0,448.0,0.002232142857142857
UCme6XJ0pNj-zyVyYkAJikxw,6,1540000.0,464.0,0.01293103448275862
UCmgraatPo7ScrvCuQxNTG7g,1,2670000.0,266.0,0.0037593984962406013
UCmgvZnEAR3OCIoiSColVmZQ,2,780000.0,16.0,0.125
UCmjNKt6kITwaZTqvWuaSPLg,2,7420000.0,238857.0,8.37321074952796e-06
UCmnt4lY5v9EQDWWE89OXrhQ,25,1850000.0,473.0,0.052854122621564484
UCmqfX0S3x0I3uwLkPdpX03w,3,9200000.0,28285.0,0.0001060632844263744
UCmse5JbKneJqVyerfhDVYvQ,5,1620000.0,1145.0,0.004366812227074236
UCmvXfmJEtURCEtHNbMXfDqg,1,2110000.0,384.0,0.0026041666666666665
UCmxZw7N4Jyljr1RbSs4Ymaw,5,1930000.0,47137.0,0.00010607378492479369
UCn8zNIfYAQNdrFRrr8oibKw,1,19000000.0,4348.0,0.00022999080036798528
UCnHn3SzWLLimBjA79vDNTgQ,1,231000.0,13.0,0.07692307692307693
UCnJjcn5FrgrOEp5_N45ZLEQ,1,14400000.0,4342.0,0.00023030861354214648
UCnc6db-y3IU7CkT_yeVXdVg,3,8160000.0,146.0,0.02054794520547945
UCnj0TjaM0wyxkAWW_nz8_1g,1,2100000.0,6899.0,0.00014494854326714017
UCnkJqM6PA4WE8QQouruInAw,18,1940000.0,42003.0,0.00042854081851296334
UCnm5DH0oJndtA-6J10_jIEw,158,10700000.0,82348.0,0.0019186865497644145
UCnoqvTW4YZExfDeq7_Wmd-w,89,15400000.0,15205.0,0.005853337717855968
UCnprfRlJB7WE6zAEaOAfVYA,19,3140000.0,435.0,0.04367816091954023
UCnrG75VRwdlp2wtwfpOCBRQ,5,11800000.0,149.0,0.03355704697986577
UCnw6jUU0KaCjgAiRsbuiCgg,3,3680000.0,44393.0,6.757822179172393e-05
UCnyB9MYKRkSFK3IIB32CoVw,1,10900000.0,241.0,0.004149377593360996
UCnzJFckvQBA5nn9lMu08LWQ,1,1710000.0,33.0,0.030303030303030304
UCo07fumrTn1w4AxcU4j_uDw,5,17400000.0,3321.0,0.0015055706112616681
UCo6DJdltbIub80bLiyJRv3w,2,11500000.0,890.0,0.0022471910112359553
UCo8bcnLyZH8tBIH9V1mLgqQ,1,20600000.0,183.0,0.00546448087431694
UCoLrcjPV5PbUrUyXq5mjc_A,5,6710000.0,304693.0,1.6409960189436582e-05
UCoMum0pwewO8_WtTlUQxGHw,3,2570000.0,1004.0,0.00298804780876494
UCoRUmyNL8KEYftmxRA2n3SQ,3,4390000.0,328.0,0.009146341463414634
UCoUM-UJ7rirJYP8CQ0EIaHA,3,41900000.0,107.0,0.028037383177570093
UCoVwq0vh-XD8RrEyDZ0KeJw,1,8330000.0,1227.0,0.0008149959250203749
UCoY_p16GEbOQPgES1-wXpYg,10,12500000.0,9255.0,0.0010804970286331713
UCoYfzC2zMlc9M-Odgaf6OSg,4,6870000.0,61.0,0.06557377049180328
UCoZ4Dwbzbzp7e5ERGtmaWbw,2,882000.0,501.0,0.003992015968063872
UColJTBTSGqaaZr5NOk5r3Pg,3,5170000.0,220.0,0.013636363636363636
UCooQN8b9yPeNQgUFa9S5xew,15,1790000.0,947.0,0.01583949313621964
UCotI-SqRXnkAZX4bMqlRNjw,7,9720000.0,114269.0,6.125895912277171e-05
UCoxcjq-8xIDTYp3uz647V5A,1,4690000.0,778.0,0.0012853470437017994
UCoy3dQzEdq1y2zMnT4pdj3Q,1,22400000.0,33086.0,3.0224264039170645e-05
UCoyHoMLkbCAqz0F5Pgcg9Ew,21,2260000.0,502.0,0.04183266932270916
UCoziFm3M4sHDq1kkx0UwtRw,2,3800000.0,306.0,0.006535947712418301
UCp0PDmU9L_rqiD4nDH-P2Tg,1,6960000.0,62076.0,1.6109285392100005e-05
UCp0hYYBW6IMayGgR-WeoCvQ,69,38200000.0,18341.0,0.0037620631372335205
UCp68_FLety0O-n9QU6phsgw,1,13200000.0,434.0,0.002304147465437788
UCp8WoMOdQrSSPAJmQTGbNTw,7,4540000.0,1247.0,0.0056134723336006415
UCpEhnqL0y41EpW2TvWAHD7Q,97,187000000.0,160944.0,0.0006026941047817875
UCpHH-8jfIx4-xeW9d0eYU6g,2,4360000.0,297.0,0.006734006734006734
UCpIafFPGutTAKOBHMtGen7g,1,2980000.0,985.0,0.0010152284263959391
UCpJmBQ8iNHXeQ7jQWDyGe3A,2,3160000.0,749.0,0.0026702269692923898
UCpNzXJ5jpcJojC5mHQvGA8w,3,5600000.0,9605.0,0.00031233732431025507
UCpPOf9BQPwa4K11Zjxu1ZPw,12,2200000.0,144.0,0.08333333333333333
UCpU9EZn1Ll9kPpSuBsn4VyA,17,1430000.0,133.0,0.12781954887218044
UCpUGFVWVT7OK_hyo2hH-Ijw,10,637000.0,51.0,0.19607843137254902
UCpXLDGcGtqkC7MIF5sKYU0w,5,4250000.0,458.0,0.010917030567685589
UCpYF_3dMxbTukeCG2GsgPbA,3,6820000.0,11694.0,0.0002565418163160595
UCpYwuXwjTQfMA67gFa5rsmg,1,7070000.0,1778.0,0.0005624296962879641
UCpZVXyR7lix525VPi3Vc5mg,15,7980000.0,2293.0,0.0065416484954208464
UCp_r6Z-Oh0YTf-ym71z5Nqg,93,12300000.0,128795.0,0.0007220777204084009
UCpb_iJuhFe8V6rQdbNqfAlQ,3,24600000.0,585.0,0.005128205128205128
UCpdK1NLHxEUGXc1gq2NxkTw,9,9420000.0,2782.0,0.003235082674335011
UCpjhI-0FBMao7jSuafXuEjA,1,629000.0,109.0,0.009174311926605505
UCpko_-a4wgz2u_DgDgd9fqA,16,19800000.0,8055.0,0.0019863438857852266
UCpmD3iT-8TQzRuygIiS9bAw,1,13700000.0,334.0,0.0029940119760479044
UCppHT7SZKKvar4Oc9J4oljQ,17,95100000.0,217464.0,7.817385866166354e-05
UCpr5mSSUbIQU816dNjaDdyg,2,7070000.0,403.0,0.004962779156327543
UCpx_k19S2vUutWUUM9qmXEg,2,9410000.0,303.0,0.006600660066006601
UCq-Fj5jknLsUf-MWSy4_brA,62,305000000.0,24553.0,0.0025251496762106465
UCq0OueAsdxH6b8nyAspwViw,9,10600000.0,3022.0,0.0029781601588352085
UCq0grzC77X9UZd9xngQRTjg,3,1280000.0,5484.0,0.0005470459518599562
UCq18eeL7D9Vd8DhjMcLh9QQ,3,1340000.0,13936.0,0.00021526980482204362
UCq3Ci-h945sbEYXpVlw7rJg,1,23000000.0,280.0,0.0035714285714285713
UCq6aw03lNILzV96UvEAASfQ,3,5520000.0,435.0,0.006896551724137931
UCq6f9bBWaWTHl0FhH167RgA,19,2020000.0,1356.0,0.014011799410029498
UCq7OHvWO6Z3u-LztFdrcU-g,1,4390000.0,501.0,0.001996007984031936
UCqC_GY2ZiENFz2pwL0cSfAw,1,7400000.0,766.0,0.0013054830287206266
UCqECaJ8Gagnn7YCbPEzWH6g,5,61600000.0,629.0,0.00794912559618442
UCqFzWxSCi39LnW1JKFR3efg,37,16200000.0,9466.0,0.003908725966617368
UCqQo7ewe87aYAe7ub5UqXMw,1,17500000.0,23794.0,4.202740186601664e-05
UCqa2MPu8bLY1PwVFUpSyVhQ,1,5640000.0,1048.0,0.0009541984732824427
UCqf-kTp9ERV5T1rPayno7LA,1,2220000.0,26.0,0.038461538461538464
UCqf2gzmKtH3PaAbt-qgFFsw,1,8460000.0,9912.0,0.00010088781275221953
UCqg2eLFNUu3QN3dttNeOWkw,1,7120000.0,4737.0,0.00021110407430863416
UCqgts67ZwDd-gAasDQbZrnQ,2,5450000.0,6035.0,0.00033140016570008286
UCqnbDFdCpuN8CMEg0VuEBqA,2,4850000.0,10156.0,0.00019692792437967703
UCqoAEDirJPjEUFcF2FklnBA,1,5090000.0,1577.0,0.0006341154090044388
UCqoUtFTzx-fcFDdZLOGwL_w,2,3800000.0,835.0,0.0023952095808383233
UCqow9MwWxJyKZfWbZ-JFI7Q,16,3020000.0,5284.0,0.003028009084027252
UCqwUrj10mAEsqezcItqvwEw,10,26600000.0,194.0,0.05154639175257732
UCr-gTfI7au9UaEjNCbnp_Nw,4,7610000.0,122.0,0.03278688524590164
UCrFB54bqp8sda4udJyNswlA,2,4830000.0,127.0,0.015748031496062992
UCrHL_BF5lHyK43BxLU8-vBQ,3,13000000.0,271.0,0.01107011070110701
UCrIIH7yHQugaUuoTZDoEUuQ,8,3080000.0,63.0,0.12698412698412698
UCrTNhL_yO3tPTdQ5XgmmWjA,16,1590000.0,882.0,0.018140589569160998
UCraQil5ACBUjKpIx7MxkuEg,1,2800000.0,420.0,0.002380952380952381
UCrfkB8kEd58c9wWGWsWIwEA,10,2500000.0,291.0,0.03436426116838488
UCrpP1PNFmt_Z5fj3n2v4GqA,1,1620000.0,88886.0,1.1250365636883198e-05
UCrwE8kVqtIUVUzKui2WVpuQ,1,6260000.0,49248.0,2.0305393112410655e-05
UCrwmu-gceGOmtZeuTsn7DlQ,1,3810000.0,134.0,0.007462686567164179
UCrzyJYtjLOTfnUur8hsr7ow,2,6570000.0,9744.0,0.00020525451559934318
UCs6eXM7s8Vl5WcECcRHc2qQ,1,11900000.0,20.0,0.05
UCs95gwav7frv5HTVqAGa7uQ,1,2020000.0,13938.0,7.174630506528914e-05
UCsBEsq8oQ61St7LLwax1t5g,14,8650000.0,14835.0,0.0009437141894169194
UCsEj8E122ibbJetQe8BoV7g,1,692000.0,250.0,0.004
UCsEukrAd64fqA7FjwkmZ_Dw,3,8100000.0,3695.0,0.0008119079837618403
UCsFkInl7eWF0mkBbT2ATbNA,1,540000.0,52.0,0.019230769230769232
UCsN8M73DMWa8SPp5o_0IAQQ,1,11700000.0,2680.0,0.00037313432835820896
UCsNdeLwEZf86swPD3qJJ7Dw,8,17300000.0,245721.0,3.255724988910187e-05
UCsP7Bpw36J666Fct5M8u-ZA,2,4960000.0,549.0,0.0036429872495446266
UCsQBsZJltmLzlsJNG7HevBg,2,7890000.0,105.0,0.01904761904761905
UCsT0YIqwnpJCM-mx7-gSA4Q,1,43600000.0,244712.0,4.086436300630946e-06
UCsTcErHg8oDvUnTzoqsYeNw,12,24700000.0,2422.0,0.00495458298926507
UCsVcseUYbYjldc-XgcsiEbg,1,4080000.0,14147.0,7.06863646002686e-05
UCsXfDf1CDgU3SCt0gxJNXGg,4,6060000.0,87.0,0.04597701149425287
UCs_6gVNVQOgq6MGDdt3h8HQ,1,115000.0,42.0,0.023809523809523808
UCsaoYBUHz_lVB_dOmFwA9Zw,38,5420000.0,98824.0,0.0003845219784667692
UCsgv2QHkT2ljEixyulzOnUQ,4,3270000.0,3987.0,0.001003260596940055
UCsooa4yRKGN_zEE8iknghZA,1,22000000.0,2303.0,0.0004342162396873643
UCsqjHFMB_JYTaEnf_vmTNqg,1,5010000.0,2154.0,0.00046425255338904364
UCssD3_aDYhaG44mwP53CO0w,1,7550000.0,253.0,0.003952569169960474
UCstEtN0pgOmCf02EdXsGChw,12,53900000.0,247689.0,4.844785194336446e-05
UCsv4YOF2RBYh0NQ1vuHQ-hg,3,2370000.0,11332.0,0.0002647370278856336
UCsvSj8bT4xqQecl_5nh_cwQ,1,9450000.0,95.0,0.010526315789473684
UCsvn_Po0SmunchJYOWpOxMg,3,7570000.0,949.0,0.003161222339304531
UCswH8ovgUp5Bdg-0_JTYFNw,2,6770000.0,4862.0,0.00041135335252982314
UCswIOlMY2_DT05glwBsxZyg,40,2880000.0,6061.0,0.006599571027883187
UCt1NkWxPPMDagieLrz0cSTA,1,3660000.0,2921.0,0.00034234851078397807
UCt2JXOLNxqry7B_4rRZME3Q,3,12200000.0,4836.0,0.0006203473945409429
UCt4atlExw8aj3Bm79nv1fig,3,36000000.0,70.0,0.04285714285714286
UCt4t-jeY85JegMlZ-E5UWtA,67,73700000.0,517609.0,0.00012944133506179374
UCtEnS6HGyK1oe71sxbJuhcw,1,500000.0,114.0,0.008771929824561403
UCtI0Hodo5o5dUb67FeUjDeA,3,6790000.0,538.0,0.0055762081784386614
UCtUbO6rBht0daVIOGML3c8w,1,2070000.0,70.0,0.014285714285714285
UCteMJzhMoMh1-WN6d2u6NEg,1,1520000.0,161.0,0.006211180124223602
UCtgGOdTlM-NdJ9rPKIYN8UQ,4,10000000.0,191.0,0.020942408376963352
UCticaNjYGCpYXyo4BxM3RWQ,9,5650000.0,624.0,0.014423076923076924
UCtinbF-Q-fVthA0qrFQTgXQ,23,12600000.0,1118.0,0.020572450805008944
UCtnSBeKEA0swUnGHQ08SibQ,6,1140000.0,4740.0,0.0012658227848101266
UCtpDorOuxwQ1URGQ0WLIXmQ,5,6250000.0,117.0,0.042735042735042736
UCttspZesZIDEwwpVIgoZtWQ,41,49200000.0,88014.0,0.00046583498079850934
UCu5jfQcpRLm9xhmlSd5S8xw,2,6030000.0,2592.0,0.0007716049382716049
UCuB112ZHY1iygcDEHRg6P5Q,7,5320000.0,1448.0,0.004834254143646409
UCuB7zkQVpcPKzHYJn45vM9w,24,13100000.0,9192.0,0.0026109660574412533
UCuFFtHWoLl5fauMMD5Ww2jA,1,4390000.0,40526.0,2.4675516952080145e-05
UCuFwzKrS0wE43CSkyaHBGiQ,7,13600000.0,3344.0,0.0020933014354066986
UCuPivVjnfNo4mb3Oog_frZg,4,1640000.0,827.0,0.0048367593712212815
UCuUGWPQIfEBdGXx67myk6hQ,4,1020000.0,153.0,0.026143790849673203
UCuaErUDVKd4ftDWsImhCQuw,4,1200000.0,577.0,0.006932409012131715
UCucot-Zp428OwkyRm2I7v2Q,2,24000000.0,667.0,0.0029985007496251873
UCudeRz9YntRrmKBSqnHyKGQ,1,4760000.0,433.0,0.0023094688221709007
UCugwC12zllpi9zJoUP5ZVyw,7,2590000.0,1439.0,0.004864489228630994
UCuhAUMLzJxlP1W7mEk0_6lA,1,6870000.0,1206.0,0.0008291873963515755
UCuhwvTYFvVZjyBVXc9T7CrA,1,2890000.0,419.0,0.002386634844868735
UCumtYpCY26F6Jr3satUgMvA,48,9610000.0,462371.0,0.00010381273912074936
UCuouUWCLmpG4Dje3Ay0p1oQ,1,7250000.0,350.0,0.002857142857142857
UCupvZG-5ko_eiXAupbDfxWw,14,18700000.0,176101.0,7.949983248249584e-05
UCuuU2L90sqhQahV1IkhCPaQ,1,2590000.0,2252.0,0.0004440497335701599
UCuwdplPbuTFZj_64d03tSBA,2,7060000.0,390.0,0.005128205128205128
UCuzS3rPQAYqHcLWqOFuY0pw,24,25900000.0,398037.0,6.0295902139750826e-05
UCv98nH5lII-twQqyvFVRe8Q,2,2940000.0,70382.0,2.8416356454775368e-05
UCvC4D8onUfXzvjTOM-dBfEA,20,21800000.0,9969.0,0.0020062192797672784
UCvCyIiKSCA1fHKSCOKJyjXA,30,7280000.0,1459.0,0.0205620287868403
UCvM1hVcRJmVWDtATYarC0KA,2,4210000.0,1044.0,0.0019157088122605363
UCvOWPtI6cTOkSNvBS1hBSww,1,3460000.0,2636.0,0.00037936267071320183
UCvUctuMp58UD_kQtcWcNCjw,14,16600000.0,2500.0,0.0056
UCvVuqRzGVqRlmZYlTf99M_w,4,6660000.0,620.0,0.0064516129032258064
UCv_s-FKXBwsq1zy4GCR3Ycw,1,798000.0,1994.0,0.0005015045135406219
UCvebOuGWNvuUpZBzpV_Bc9Q,1,4940000.0,35.0,0.02857142857142857
UCvfqpaehdaqtkXPNhvJRyGA,1,564000.0,909.0,0.0011001100110011
UCvhQPdeTHzIRneScV8MIocg,1,10700000.0,274.0,0.0036496350364963502
UCvmijL-eepDVHYSJHDY3d6w,5,1400000.0,474.0,0.010548523206751054
UCvn-HVrAGYEKsVx6gW3MeNQ,3,3500000.0,3197.0,0.0009383797309978105
UCvrhwpnp2DHYQ1CbXby9ypQ,99,27700000.0,133130.0,0.0007436340419139187
UCw5hxC9BldHV8cU8PgbNY9g,1,12700000.0,413.0,0.002421307506053269
UCw6qK47Hh_Mhy1ubt4DeASw,4,13100000.0,3687.0,0.0010848928668294006
UCw7FkXsC00lH2v2yB5LQoYA,1,4250000.0,3984.0,0.000251004016064257
UCw7xjxzbMwgBSmbeYwqYRMg,109,46800000.0,33067.0,0.0032963377385308618
UCwUtwxkX0IDk9_OYaBcmRnQ,3,1200000.0,90.0,0.03333333333333333
UCwXrBBZnIh2ER4lal6WbAHw,17,5920000.0,279866.0,6.074335574882265e-05
UCweazuUMMKdL2wwSyrxla9A,3,5150000.0,70.0,0.04285714285714286
UCwmZiChSryoWQCZMIQezgTg,3,14000000.0,3147.0,0.0009532888465204957
UCwppdrjsBPAZg5_cUwQjfMQ,7,22900000.0,165.0,0.04242424242424243
UCwqusr8YDwM-3mEYTDeJHzw,1,7310000.0,164219.0,6.089429359574714e-06
UCx0L2ZdYfiq-tsAXb8IXpQg,2,702000.0,82.0,0.024390243902439025
UCx1f1u4XlFFr0YgqF3wB4lQ,2,6730000.0,124.0,0.016129032258064516
